,Case ID,Sequence,cluster
1148,INC0002772,"Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",1
1149,INC0002773,"Resolved,priority:3 Closed,priority:3",1
1150,INC0002774,"Resolved,priority:3 Closed,priority:3",1
1151,INC0002776,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1152,INC0002777,"Resolved,priority:3 Closed,priority:3",1
1153,INC0002780,"New,priority:3 New,priority:2 New,priority:2 New,priority:2 New,priority:2 Active,priority:2 Active,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Resolved,priority:2 Closed,priority:2",1
1154,INC0002782,"Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1155,INC0002783,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1156,INC0002789,"New,priority:2 New,priority:2 New,priority:2 Resolved,priority:2 Closed,priority:2",1
1157,INC0002802,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1158,INC0002804,"New,priority:2 New,priority:2 New,priority:2 New,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 Resolved,priority:2 Closed,priority:2",1
1159,INC0002808,"New,priority:4 New,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",1
1160,INC0002810,"New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",1
1161,INC0002814,"New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 Resolved,priority:4 Closed,priority:4",1
1162,INC0002818,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1163,INC0002819,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1164,INC0002820,"New,priority:4 New,priority:4 New,priority:4 New,priority:4 Active,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",1
1165,INC0002822,"Resolved,priority:3 Closed,priority:3",1
1166,INC0002823,"Resolved,priority:4 Closed,priority:4",1
1167,INC0002826,"New,priority:4 Active,priority:4 Active,priority:4 AwaitingUserInfo,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",1
1168,INC0002830,"Resolved,priority:4 Closed,priority:4",1
1169,INC0002840,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1170,INC0002842,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1171,INC0002846,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1172,INC0002850,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1173,INC0002851,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1174,INC0002858,"New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Resolved,priority:2 Closed,priority:2",1
1175,INC0002870,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1176,INC0002871,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1177,INC0002873,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1178,INC0002874,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1179,INC0002877,"Active,priority:4 Resolved,priority:4 Closed,priority:4",1
1180,INC0002879,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1181,INC0002883,"Resolved,priority:3 Closed,priority:3",1
1182,INC0002884,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1183,INC0002885,"New,priority:3 New,priority:3 New,priority:3 New,priority:1 New,priority:1 New,priority:1 New,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:4 Active,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",1
1184,INC0002886,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1185,INC0002889,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1186,INC0002890,"New,priority:2 New,priority:2 New,priority:2 Resolved,priority:2 Closed,priority:2",1
1187,INC0002891,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1188,INC0002897,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1189,INC0002901,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1190,INC0002903,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1191,INC0002907,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1192,INC0002915,"New,priority:3 New,priority:3 New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 New,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Resolved,priority:2 Closed,priority:2",1
1193,INC0002925,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1194,INC0002928,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1195,INC0002945,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1196,INC0002956,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1197,INC0002958,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1198,INC0002959,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1199,INC0002964,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",1
1200,INC0002968,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1201,INC0002969,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1202,INC0002972,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1203,INC0002974,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1204,INC0002976,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1205,INC0002977,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1206,INC0002979,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1207,INC0002983,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1208,INC0002984,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1209,INC0002987,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1210,INC0002990,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1211,INC0002994,"Resolved,priority:3 Closed,priority:3",1
1212,INC0002997,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1213,INC0003007,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1214,INC0003008,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1215,INC0003010,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1216,INC0003012,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1217,INC0003013,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1218,INC0003016,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1219,INC0003017,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1220,INC0003018,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1221,INC0003020,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1222,INC0003021,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1223,INC0003022,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1224,INC0003023,"New,priority:2 Active,priority:2 Active,priority:2 Resolved,priority:2 Closed,priority:2",1
1225,INC0003025,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1226,INC0003029,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1227,INC0003035,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1228,INC0003037,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1229,INC0003038,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1230,INC0003041,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1231,INC0003044,"New,priority:4 Resolved,priority:4 Closed,priority:4",1
1232,INC0003046,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1233,INC0003047,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1234,INC0003048,"New,priority:4 New,priority:4 New,priority:4 Active,priority:4 Active,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",1
1235,INC0003052,"New,priority:4 Resolved,priority:4 Closed,priority:4",1
1236,INC0003053,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1237,INC0003054,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1238,INC0003056,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1239,INC0003059,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1240,INC0003062,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1241,INC0003063,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1242,INC0003065,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",1
1243,INC0003067,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1244,INC0003069,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1245,INC0003074,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1246,INC0003075,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1247,INC0003080,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1248,INC0003081,"New,priority:3 New,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",1
1249,INC0003083,"AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1250,INC0003084,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1251,INC0003085,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1252,INC0003088,"Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1253,INC0003089,"New,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",1
1254,INC0003090,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1255,INC0003092,"Active,priority:3 Active,priority:3 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Resolved,priority:1 Closed,priority:1",1
1256,INC0003093,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1257,INC0003095,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1258,INC0003096,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1259,INC0003101,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1260,INC0003104,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1261,INC0003105,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
1262,INC0003109,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1263,INC0003110,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
1264,INC0003113,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
1265,INC0003114,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1266,INC0003116,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
1267,INC0003118,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
